pdf_page	printed_page	page_anchor	source_candidate_pdf_text	normalized_candidate_pass6	normalized_candidate_pass7	lookup_candidate_pass7	confidence_pass7	repair_actions_pass7	issue_bucket_pass7	greek_nonlatin_class_pass7	pass7_note	context_line_pdf_text
185	107	pdf-page-185	*ö-jet-	*ö-jet-	*ō-jet-	*ō-jet-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	LÜHR, Sprachwissenschaft 10, (1985), 303 folgt Klingenschmitts mündl. Analyse als *ö-jet-
185	107	pdf-page-185	*pötnijahr	*pötniiah₂	*pōtniiah₂	*pōtniiah₂	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Anders BAMMESBERGER, Eriu 49 (1998), 41ff.: < *pötnijahr 'belonging to the (female)
185	107	pdf-page-185	*pöthni-	*pöthni-	*pōthni-	*pōthni-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Noch anders VKG I 161, WH 11 26, als *pöthni- zu ved. plinthä-, jav. NSg. pantA usw. Weg,
187	109	pdf-page-187	*bräd-	*bräd-	*brād-	*brād-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	STEIN, HS 115 (2002), 18. Komposition erst innerkeltisch, da sonst *bräd- zu erwarten wäre
187	109	pdf-page-187	"*g""Jerdh_'hören"	*gʷJerdh_’hören	"*g""Jerdh_"	"*g""Jerdh_"	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	"AT Freiburg (2002), 24; anders zum Arm. jedoch LIV 187 mit Anm. 1: zu *g""Jerdh_'hören;"
194	116	pdf-page-194	*farnelijä	*farnelijä	*farnelijā	*farnelijā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	adj. *farnelijä durch Gebrauch in elliptischen Wendungen in der Bedeutung 'Anwesen, Haus-
195	117	pdf-page-195	*dbedbmä-.	*dʰedʰmä-	*dʰedʰmā-	*dʰedʰmā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	für das Kelt. das Transponat *dbedbmä-. Lautlich unmöglich ist der laryngalhaltige Ansatz
195	117	pdf-page-195	*dhä-	*dhä-	*dhā-	*dhā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	I 790 mit Ut. zu alternativen Ansätzen. Falls hierher< *dhä- + -asl- (AiG 11.2 926, 846) oder
196	118	pdf-page-196	*prai-fak-pös	*prai-fak-pös	*prai-fak-pōs	*prai-fak-pōs	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	und Idg. (1982), 229 Piz. Perl. Akt. *prai-fak-pös, wobei der Diathesenwechsel unerklärt
199	121	pdf-page-199	*-äs).	*-äs)	*-ās)	*-ās	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	8 S. PKEZ I 206 für Herleitung < balt. *dirsus (nicht NPI. f. *-äs).
200	122	pdf-page-200	*dub-nolä-	*dub-nolä-	*dub-nolā-	*dub-nolā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	kelt. *dub-nolä- 'tief, m. 'Welt'lO in gall. ENn dubno-, dumno-
200	122	pdf-page-200	*dubrä	*dubrä	*dubrā	*dubrā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*dubrä in span. Dobra (?)
201	123	pdf-page-201	*deup-epä-	*deup-epä-	*deup-epā-	*deup-epā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	germ. *deup-epä- f. 'Tiefe' in z.B. got. diupipa f., an. djpt
201	123	pdf-page-201	*-Öl!-	*-Öl!-	*-ōl!-	*-ōl!-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	ob *dböub{J)6-. Nach DYBO 2002, 424 mit *-Öl!- < *-ou- durch Winter-Dehnung; alternativ
202	124	pdf-page-202	*dubnolä-wird	*dubnolä-wird	*dubnolā-wird	*dubnolā-wird	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	12 Balt. *dubnolä-wird ferner in ONn und FlNn gesucht, vgl. IEW 267, UIillCH, HS 108 (1995),
210	132	pdf-page-210	*uerklärt	*uerklärt	*uerklārt	*uerklārt	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Schwundstufe *uerklärt, s. z.B. SCHMITT 199, LÜHR 2000,148. Anders OLSEN 1999, 129f., die
211	133	pdf-page-211	*dbllör-	*dʰllör-	*dʰllōr-	*dʰllōr-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	13 Im Sg. an die ä-Flexion angeglichen mit durchgeführter DS *dbllör- der Wz., s. KLINGEN-
214	136	pdf-page-214	?*g!lOmH-öt-er-7	?*g!lOmH-öt-er	?*g!lōmH-ōt-er	*g!lōmH-ōt-er	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	footnote_digits;nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	?*g!lOmH-öt-er-7
216	138	pdf-page-216	*fämä	*fämä	*fāmā	*fāmā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Als Vorform wurde einerseits ein r.stamm mit NASg. *fämä < *iämr- angenommen (AiG),
216	138	pdf-page-216	*iämr-	*iämr-	*iāmr-	*iāmr-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Als Vorform wurde einerseits ein r.stamm mit NASg. *fämä < *iämr- angenommen (AiG),
216	138	pdf-page-216	*fämät-	*fämät-	*fāmāt-	*fāmāt-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Stamm *fämät-, vgl' napät- 'Neffe' -
216	138	pdf-page-216	*jamitä-	*jamitä-	*jamitā-	*jamitā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*jamitä-, das sich in mehreren, nicht näher .beschriebenen Schritten zu *jämätä- entwickelt.
216	138	pdf-page-216	*jämätä-	*jämätä-	*jāmātā-	*jāmātā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*jamitä-, das sich in mehreren, nicht näher .beschriebenen Schritten zu *jämätä- entwickelt.
221	143	pdf-page-221	*eodo-jenhrzurück	*eodo-jenhrzurück	*eodo-jenhr	*eodo-jenhr	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	SEN 1926, 52 aufein asigmatisch flelctierendes Kompositum *eodo-jenhrzurück, wobei lat. ·8
224	146	pdf-page-224	*ßimpcn-entwickelt	*ßimpcn-entwickelt	*ßimpcn-	*ßimpcn-	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	nach dem Schwund von *h/ zu *ßimpcn-entwickelt hat. Im Indischen Aufgabe des Hiats
225	147	pdf-page-225	*-a-(öl	*-a-(öl	*-a-(ōl	*-a-(ōl	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"34 OLSEN 1999, 640 rechnet mit einem ablautenden Nomina agentis-SufflX ""-töU"" -tl- mit *-a-(öl"
228	150	pdf-page-228	*eni-genä	*eni-genä	*eni-genā	*eni-genā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	16 ZIEGlER 1994,188: < *eni-genä, fern. zu *-geno-; SIMS-WIlliAMS 2003, 304.
232	154	pdf-page-232	*knödi-	*knödi-	*knōdi-	*knōdi-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	germ. *knödi- f. in got. knöps*, DSg. knödaj'Geschlecht', ahd.
233	155	pdf-page-233	*knöpla-	*knöpla-	*knōpla-	*knōpla-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	germ. *knöpla- 'Erkennungszeichen', vorausgesetzt von ahd.
233	155	pdf-page-233	*gnöbulum	*gnöbulum	*gnōbulum	*gnōbulum	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	lat. *gnöbulum 'Mittel zum Erkennen' vorausgesetzt von
234	156	pdf-page-234	*k(n}öni-	*k(n}öni-	*k(n}ōni-	*k(n}ōni-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	germ. *k(n}öni- in an. krenn 'einsichtsvoll, klug, tüchtig', ae. cene
239	161	pdf-page-239	*knä:-a-	*knä:-a-	*knā:-a-	*knā:-a-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*knä:-a- 'kennen'.
239	161	pdf-page-239	*knöni-	*knöni-	*knōni-	*knōni-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	51 Falls *knöni- dissimiliert zu *köni-, vgl. HEIDERMANNS 1993, 339f. mit Lit. Alternativ aus
239	161	pdf-page-239	*köni-	*köni-	*kōni-	*kōni-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	51 Falls *knöni- dissimiliert zu *köni-, vgl. HEIDERMANNS 1993, 339f. mit Lit. Alternativ aus
239	161	pdf-page-239	*kön-i-	*kön-i-	*kōn-i-	*kōn-i-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*kön-i-, i-Bildung zur Grundlage des Präteritopräsens kann 'kennt, kann'.
239	161	pdf-page-239	*gnä-t-t-	*gnä-t-t-	*gnā-t-t-	*gnā-t-t-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	HAMP, Eriu 24 (1973), 159ff. rekonstruiert *gnä-t-t-, wobei er den Status des -t- der Basis
239	161	pdf-page-239	*gnä-t-	*gnä-t-	*gnā-t-	*gnā-t-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*gnä-t- nicht näher erläutert. Weist die Erwähnung von VKG 1 19, wo PEDERSEN als Urspung
239	161	pdf-page-239	*gnä-t-	*gnä-t-	*gnā-t-	*gnā-t-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Äußerst spekulativ ist in der Folge seine eigene Erklärung: Bei *gnä-t- handle es sich um
240	162	pdf-page-240	*gnä-d-äbzw.	*gnä-d-äbzw	*gnā-d-ābzw	*gnā-d-ābzw	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*gnä-d-äbzw. *gnä-d-s-zu *gnohr auf der Basis von LoTH. Noch anders ERNAULT, RC 19
240	162	pdf-page-240	*gnä-d-s-zu	*gnä-d-s-zu	*gnā-d-s-zu	*gnā-d-s-zu	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	*gnä-d-äbzw. *gnä-d-s-zu *gnohr auf der Basis von LoTH. Noch anders ERNAULT, RC 19
240	162	pdf-page-240	*snäd-	*snäd-	*snād-	*snād-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	(1898), 202, gefolgt von LEWIS/PEDERSEN 397: bret. neuz< *snäd-, vgI. ir. snad- 'schneiden'.
242	164	pdf-page-242	*gbij-öm	*gʰij-öm	*gʰij-ōm	*gʰij-ōm	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	S Der arm. NSg. jiwn kann wohl auf *gbij-öm, mit verallgemeinerter SS der Wz., wie in gr. XlWV,
243	165	pdf-page-243	*gbj-öm	*gʰj-öm	*gʰj-ōm	*gʰj-ōm	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	S Sehr unsicher, hierher, wenn aus *gbj-öm mit frühem Verlust von *-i- und Schwund des
247	169	pdf-page-247	*zäii-	*zäii-	*zāii-	*zāii-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	ist hier unmittelbar anzuschließen, wenn zaii-lautlich oder graphisch für *zäii- steht, vgl. AiG
247	169	pdf-page-247	*-äja-	*-äja-	*-āja-	*-āja-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	und dard. Fortsetzer, wie aSkun, waigali d, die ihrerseits auf *-aja-, nicht *-äja- zurückzu-
249	171	pdf-page-249	*-örzu	*-örzu	*-ōrzu	*-ōrzu	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	an analogische Entstehung nach *-{e)rstatt *-örzu denken bleibt.
255	177	pdf-page-255	*ä-gmata-	*ä-gmata-	*ā-gmata-	*ā-gmata-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	\2 Dazu nach HOFFMANN/FORSSMAN 244 vI. aav. Bj/mal.tä< *ä-gmata- 'herbeigekommen'?
258	180	pdf-page-258	"*g""en-äm"	*gʷen-äm	*gʷen-ām	*gʷen-ām	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"allerdings den ASg. bein - von ihm hergeleitet aus < *g""en-äm, s.u. Möglicherweise aber"
261	183	pdf-page-261	*gnä-n-	*gnä-n-	*gnā-n-	*gnā-n-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Formen das ererbte Frauen-Wort fortsetzten. Dabei sei eine Grundform uralb. *gnä-n-, aus
262	184	pdf-page-262	"*g""enä-."	*gʷenä-	*gʷenā-	*gʷenā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"37 Nach VKG I 384 mit Rundung aus *pm-, anders LEIA B-32 aus *g""enä-."
262	184	pdf-page-262	*kwen-ä-	*kwen-ä-	*kwen-ā-	*kwen-ā-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	als Grundlage der Ableitung auf eine Vorform *kwen-ä- hindeute.
263	185	pdf-page-263	"*k""enä-n-"	*kʷenä-n-	*kʷenā-n-	*kʷenā-n-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"*k""enä-n- 'Frau' und auch im Av. sichtbar Gav. jaini- 'Frau' : jav. jlp1i- 'Weib' (pejorativ»,"
266	188	pdf-page-266	(*'überleben')	(*’überleben’)	(*	(*	filtered-noise-fragment	trimmed_obvious_nonlexical_tail_for_lookup;marked_candidate_boundary_noise	greek_unresolved;still_unresolved;candidate_boundary_noise	candidate-boundary-noise-with-nonlatin	Candidate includes source prose or gloss captured as part of a form; lookup trimmed only where mechanically obvious.	"(*'überleben'), wie LEW 1155 erwägt, bleibt indessen formal schwierig (s. UV 206: *g""ej-). Im"
267	189	pdf-page-267	"*!("")öin"	"*!("")öin"	"*!("")ōin"	"*!("")ōin"	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"[germ. *!("")öin ahd. chuo, as. kö'Kuh', germ. *!("")üin an. kfr,"
267	189	pdf-page-267	"*!("")üin"	"*!("")üin"	"*!("")ūin"	"*!("")ūin"	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"[germ. *!("")öin ahd. chuo, as. kö'Kuh', germ. *!("")üin an. kfr,"
269	191	pdf-page-269	"*g""h:rOp-ejwürde"	*gʷʰ:rOp-ei̯würde	*gʷʰ:rōp-ei̯wūrde	*gʷʰ:rōp-ei̯wūrde	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"liegt; ein Ansatz wie DSg. *g""h:rOp-ejwürde somit ved. gBve (inklusive g-) unmittelbar er-"
269	191	pdf-page-269	"*g""epä"	*gʷepä	*gʷepā	*gʷepā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"wawa- und Uw,j- vielmehr von vormaligen Kollektivbildungen *g""epä bzw. *gupAauszugehen."
269	191	pdf-page-269	"*g""öys."	*gʷöys	*gʷōys	*gʷōys	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"GUD-us: *g""öys."
270	192	pdf-page-270	*bä(m)	*bä(m)	*bā(m)	*bā(m	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"Der ASg. *g""öm> kelt. *bä(m) wird in air. imbBrach 'morgen früh, am nächsten Morgen',"
270	192	pdf-page-270	*gOöm-	*gOöm-	*gōōm-	*gōōm-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	gestützt wird, setzt voraus, daß *gOöm- als VG so alt ist, daß es den mutmaßlich urkeltischen
270	192	pdf-page-270	*ä	*ä	*ā	*ā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	Wandel *{} > *ä in nicht-letzten Silben mit vollzogen hat.
270	192	pdf-page-270	*boukkä	*boukkä	*boukkā	*boukkā	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"12 Im Brit. gewöhnlich durch akymr. akorn. buch, mkymr. bUlVch f. 'Kuh' < *boukkä (s.u.) ""er-"
270	192	pdf-page-270	"*g""ö-"	*gʷö-	*gʷō-	*gʷō-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"Akkusativform *g""ö- (> kelt. *bü-) und *-l!- aus anderen Paradigrnastellen aufgefaßt werden"
270	192	pdf-page-270	*bü-)	*bü-)	*bū-)	*bū-	medium-repaired-greek-nonlatin-pass7	repaired_latin_macron_surrogates	nonlatin_repaired	latin-script-macron-surrogate	In lexical-form candidates, OCR ä/ö/ü/O were normalized as ā/ō/ū/ō where no opaque Greek/script surrogate or embedded gloss was present.	"Akkusativform *g""ö- (> kelt. *bü-) und *-l!- aus anderen Paradigrnastellen aufgefaßt werden"
